TimeStamp	PupilSizeLeft	PupilSizeRight	Event
44605.87	2.6989	2.4657	
44622.97	2.7073	2.4638	
44639.119	2.7117	2.4709	
44656.511	2.7241	2.4692	
44672.196	2.7397	2.4795	
44689.919	2.744	2.4827	
44705.653	2.7473	2.4811	
44723.313	2.7466	2.4727	
44739.157	2.7614	2.4799	
44756.607	2.7776	2.4946	
44772.395	2.7813	2.5003	
44790.022	2.7836	2.4972	
44805.768	2.7875	2.503	
44823.265	2.7813	2.5011	
44838.637	2.7884	2.5062	
44856.595	2.7911	2.5035	
44872.343	2.7833	2.5103	
44889.808	2.7802	2.5198	
44905.658	2.7873	2.5133	
44922.807	2.7882	2.51	
44938.013	2.8006	2.4947	
44954.082	-1	-1	
44970.512	-1	-1	
44987.673	-1	-1	
45004.012	-1	-1	
45021.134	-1	-1	
45037.484	-1	-1	
45055.433	2.2228	-1	
45071.905	2.0524	-1	
45089.473	1.96	-1	
45105.563	2.7771	2.5376	
45122.983	2.7895	2.5285	
45138.98	2.7954	2.5564	
45156.595	2.7871	2.574	
45172.323	2.7924	2.5679	
45189.687	2.7999	2.555	
45205.394	2.8097	2.5676	
45222.748	2.8176	2.5741	
45238.511	2.827	2.579	
45256.366	2.833	2.585	
45271.724	2.8504	2.5923	
45289.496	2.8676	2.5974	
45305.417	2.8721	2.6105	
45322.669	2.8742	2.6125	
45338.728	2.8865	2.6312	
45356.101	2.8957	2.6407	
45371.753	2.9131	2.6496	
45389.023	2.9264	2.6484	
45405.251	2.9422	2.6665	
45422.825	2.9568	2.6784	
45438.516	2.9715	2.7019	
45455.878	2.9725	2.7046	
45472.007	2.9865	2.7097	
45489.578	2.9906	2.7111	
45505.174	2.9971	2.7136	
45522.641	2.9938	2.7186	
45538.582	2.9865	2.7098	
45555.992	2.9877	2.6957	
45571.624	2.9722	2.6759	
45589.397	2.966	2.68	
45605.014	2.9445	2.649	
45622.369	2.9209	2.6306	
45638.397	2.9006	2.6071	
45655.995	2.897	2.6057	
45671.584	2.8786	2.5812	
45689.197	2.8598	2.557	
45705.006	2.8407	2.5351	
45722.494	2.8241	2.5395	
45738.43	2.8054	2.5263	
45755.531	2.8089	2.5267	
45771.493	2.8002	2.5189	
45788.93	2.794	2.5126	
45804.677	2.794	2.507	
45822.196	2.7868	2.513	
45838.246	2.7863	2.5135	
45855.653	2.7899	2.4984	
45871.363	2.7817	2.5006	
45888.966	2.7964	2.5057	
45904.982	2.8029	2.5089	
45922.453	2.7888	2.5143	
45938.325	2.7853	2.5191	
45955.634	2.7874	2.5146	
45971.308	2.793	2.5107	
45988.993	2.7947	2.5166	
46004.91	2.7989	2.5355	
46022.09	2.8076	2.5405	
46038.119	2.8184	2.5324	
46055.751	2.8142	2.5299	
46071.376	2.8132	2.5357	
46088.753	2.8274	2.5347	
46104.475	2.8358	2.5372	
46122.141	2.8315	2.5368	
46138.069	2.8372	2.5314	
46155.442	2.8424	2.5334	
46171.317	2.8484	2.5331	
46188.767	2.8423	2.534	
46204.703	2.8409	2.5275	
46222.246	2.8387	2.5348	
46237.987	2.8354	2.5393	
46255.44	2.8411	2.5343	
46271.503	2.841	2.5255	
46288.672	2.8375	2.5145	
46304.357	2.8353	2.5144	
46322.182	2.8386	2.5268	
46338.005	2.8358	2.5243	
46355.308	2.8238	2.5253	
46371.069	2.8143	2.5257	
46388.876	2.8247	2.5186	
46404.794	2.8192	2.5026	
46421.608	2.8186	2.4961	
46437.599	2.8508	2.4879	
46453.443	-1	-1	
46469.312	-1	-1	
46486.61	-1	-1	
46502.982	-1	-1	
46520.404	-1	-1	
46536.54	-1	-1	
46553.771	-1	-1	
46571.088	2.685	2.2934	
46588.251	2.7501	2.2934	
46604.679	2.826	2.5207	
46621.619	2.8279	2.5127	
46637.848	2.8297	2.5177	
46655.483	2.8345	2.5159	
46670.965	2.8472	2.534	
46688.499	2.8431	2.5428	
46703.92	2.8482	2.5381	
46722.036	2.8558	2.5396	
46737.821	2.8641	2.5509	
46755.144	2.8636	2.5488	
46771.091	2.8651	2.553	
46788.584	2.866	2.5686	
46803.962	2.8799	2.5858	
46821.514	2.8939	2.5793	
46837.601	2.9039	2.5835	
46855.111	2.9059	2.5935	
46871.081	2.9239	2.6193	
46888.435	2.9337	2.627	
46904.095	2.9463	2.6325	
46921.367	2.9472	2.635	
46937.469	2.962	2.6555	
46954.972	2.9585	2.6622	
46970.478	2.9516	2.6695	
46988.265	2.9556	2.6643	
47004.12	2.9602	2.6564	
47021.484	2.9629	2.6588	
47037.588	2.945	2.6433	
47054.563	2.937	2.6439	
47070.638	2.9157	2.6275	
47088.342	2.8954	2.6177	
47103.943	2.8722	2.5922	
47121.478	2.8693	2.5759	
47137.409	2.8502	2.5714	
47155.112	2.8362	2.5742	
47170.498	2.8284	2.5539	
47188.126	2.8275	2.554	
47203.886	2.8107	2.5444	
47221.147	2.7998	2.5354	
47237.331	2.7918	2.5273	
47254.838	2.7905	2.5285	
47270.483	2.7831	2.5263	
47287.825	2.7879	2.5224	
47303.622	2.802	2.5217	
47321.323	2.8028	2.5266	
47337.266	2.7988	2.533	
47354.645	2.7928	2.5224	
47370.473	2.7948	2.5202	
47388.255	2.7993	2.528	
47403.94	2.8004	2.5273	
47421.092	2.8082	2.5358	
47437.188	2.8174	2.5381	
47454.634	2.815	2.5399	
47470.492	2.8167	2.5519	
47488.037	2.8122	2.5456	
47503.785	2.8125	2.5492	
47521.124	2.8337	2.5513	
47537.322	2.8315	2.5448	
47554.489	2.8069	2.5406	
47570.284	2.8053	2.5457	
47588.023	2.8103	2.5423	
47603.675	2.803	2.5328	
47621.353	2.8023	2.5486	
47637.143	2.7977	2.5538	
47654.649	2.7825	2.5479	
47670.466	2.7864	2.5499	
47688.064	2.8014	2.5495	
47703.823	2.806	2.5527	
47720.986	2.814	2.548	
47736.932	2.8104	2.5467	
47754.182	2.8019	2.5497	
47770.25	2.8068	2.554	
47787.533	2.8221	2.5625	
47803.276	2.8241	2.5669	
47820.975	2.8119	2.5558	
47836.975	2.8141	2.5584	
47852.827	2.8002	2.568	
47868.67	-1	-1	
47885.918	-1	-1	
47901.513	-1	-1	
47918.944	-1	-1	
47935.129	-1	-1	
47952.757	-1	-1	
47969.467	1.4216	-1	
47986.667	1.4216	-1	
48003.327	2.722	2.299	
48020.407	2.722	2.299	
48036.569	2.8177	2.5682	
48053.751	2.8194	2.558	
48069.944	2.8157	2.565	
48087.264	2.8215	2.5722	
48102.922	2.8214	2.5646	
48120.503	2.8202	2.5633	
48136.757	2.8177	2.5687	
48154.068	2.8179	2.5653	
48170.005	2.8258	2.5664	
48187.385	2.832	2.569	
48203.326	2.8338	2.5627	
48220.459	2.8358	2.5708	
48236.256	2.8473	2.5768	
48254.02	2.8562	2.5659	
48269.835	2.8698	2.5757	
48287.35	2.8768	2.5795	
48303.211	2.8829	2.5834	
48320.383	2.886	2.6023	
48336.401	2.8988	2.6235	
48354.075	2.8967	2.6272	
48369.916	2.9055	2.6303	
48387.525	2.9049	2.6168	
48403.187	2.9073	2.6215	
48420.412	2.9071	2.6386	
48436.48	2.8947	2.628	
48454.092	2.8916	2.614	
48469.813	2.8694	2.5925	
48487.498	2.8623	2.5877	
48502.965	2.8372	2.5675	
48520.356	2.8146	2.5583	
48536.432	2.7965	2.5417	
48554.046	2.7969	2.5371	
48569.331	2.7814	2.5137	
48587.191	2.7732	2.5025	
48602.87	2.7624	2.4948	
48620.342	2.7662	2.4869	
48636.255	2.7558	2.4818	
48653.973	2.7479	2.4898	
48669.67	2.7394	2.4657	
48687.357	2.7289	2.4577	
48702.862	2.7277	2.4553	
48720.489	2.7286	2.445	
48736.301	2.7187	2.44	
48753.395	2.7192	2.446	
48769.712	2.7211	2.4459	
48787.031	2.7061	2.4476	
48802.838	2.7046	2.4363	
48820.421	2.7034	2.4337	
48836.181	2.6924	2.4349	
48853.578	2.6881	2.4408	
48869.392	2.6859	2.4385	
48886.927	2.6887	2.4283	
48902.675	2.6897	2.4178	
48920.477	2.6874	2.4229	
48940.945	2.6778	2.428	
48959.299	2.6758	2.4181	
48969.503	2.6709	2.4142	
48994.143	2.667	2.4143	
49014.305	2.6598	2.3995	
49021.176	2.654	2.3974	
49040.578	2.6559	2.3935	
49053.34	2.6566	2.3935	
49069.322	2.6588	2.4018	
49100.988	2.6593	2.4093	
49104.114	2.6588	2.4236	
49105.57			stop_trial trial black
49106.963			
49109.174			
49110.292			
49111.406			
49112.542			
49113.657			
49114.767			
49115.898			
49117.029			
49118.146			
49119.274			
49120.387			
49121.539			
49122.656			
49123.793			
49124.906			
49126.027			
49127.148			
49128.286			
49129.419			
49130.53			
49131.7			
49132.834			
49133.947			
49135.061			
49136.195			
49137.326			
49138.454			
49139.563			
49140.692			
49141.859			
49142.99			
49144.118			
49145.229			
49146.355			
49147.491			
49148.623			
49149.747			
49150.863			
49152.034			
49153.189			
49154.319			
49155.429			
49156.536			
49157.643			
49158.784			
49159.895			
49161.016			
49162.135			
49163.247			
49164.375			
49165.506			
49166.626			
49167.752			
49168.875			
49170.002			
49171.144			
49172.311			
49173.433			
49174.556			
49175.672			
49176.793			
49177.92			
49179.029			
49180.157			
49181.263			
49182.387			
49183.513			
49184.623			
49185.748			
49186.94			
49188.049			
49189.172			
49190.306			
49191.427			
49192.622			
49193.74			
49194.867			
49195.994			
49197.11			
49198.226			
49199.339			
49200.455			
49201.575			
49202.719			
49203.848			
49204.969			
49206.091			
49207.217			
49208.338			
49209.469			
49210.594			
49211.723			
49212.84			
49213.963			
49215.08			
49216.211			
49217.331			
49218.444			
49219.562			
49714.973	-1	-1	
49741.627	-1	-1	
49779.915	-1	-1	
49811.18	-1	-1	
49816.783	-1	-1	
49832.124	-1	-1	
49849.659	-1	-1	
49866.066	-1	-1	
49883.04	-1	-1	
49899.765	-1	-1	
49916.742	-1	-1	
49933.98	2.7616	2.4356	
49951.345	2.7616	2.4549	
49967.757	2.7903	2.5126	
49984.568	2.7902	2.5003	
50000.765	2.7701	2.4809	
50017.771	2.7652	2.4944	
50034.117	2.7708	2.4993	
50051.386	2.7859	2.4941	
50067.666	2.7878	2.4947	
50084.746	2.7654	2.4824	
50100.974	2.7664	2.4817	
50117.852	2.7827	2.4789	
50134.073	2.7856	2.4865	
50151.207	2.7792	2.5	
50167.596	2.7846	2.5049	
50184.649	2.7919	2.5052	
50200.354	2.8014	2.5155	
50217.939	2.8072	2.5176	
50234.006	2.8163	2.5259	
50251.229	2.8124	2.5302	
50267.362	2.823	2.5371	
50284.244	2.8376	2.5558	
50290.069			start_trial
50300.373	2.8394	2.5664	
50317.939	2.8327	2.5551	
50334.162	2.8105	2.5229	
50351.049	2.8086	2.5148	
50367.225	2.7858	2.4868	
50384.11	2.7615	2.4653	
50400.382	2.7237	2.4389	
50417.756	2.701	2.437	
50433.897	2.6612	2.4153	
50451.192	2.6555	2.4033	
50467.212	2.6304	2.3645	
50484.135	2.6247	2.3519	
50500.33	2.603	2.3381	
50517.653	2.566	2.3357	
50533.758	2.5468	2.318	
50550.616	2.5491	2.3106	
50566.975	2.525	2.274	
50583.968	2.5082	2.2559	
50600.317	2.4772	2.239	
50617.501	2.4628	2.233	
50633.638	2.4292	2.2082	
50651.357	2.4083	2.1935	
50666.988	2.3819	2.1596	
50683.863	2.3562	2.1504	
50700.262	2.3174	2.1087	
50717.665	2.3083	2.1055	
50733.669	2.271	2.0884	
50750.609	2.2464	2.0705	
50766.682	2.2296	2.0474	
50783.649	2.2242	2.03	
50800.187	2.1979	2.0205	
50817.581	2.1824	2.0078	
50833.628	2.1645	1.9893	
50850.607	2.1616	1.995	
50866.82	2.1488	1.9902	
50883.783	2.137	1.9709	
50900.223	2.1324	1.9532	
50917.266	2.1256	1.9439	
50933.264	2.1028	1.944	
50950.813	2.0944	1.9592	
50966.88	2.0909	1.9425	
50984.108	2.0837	1.9157	
51000.195	2.0701	1.9079	
51017.409	2.0601	1.9082	
51033.4	2.0538	1.9001	
51050.902	2.0475	1.8928	
51066.663	2.0345	1.8651	
51083.873	2.023	1.864	
51101.39	2.026	1.8716	
51118.23	2.0319	1.8444	
51133.579	2.0143	1.8399	
51150.29	2.0131	1.872	
51170.858	2.0307	1.86	
51190.809	2.0388	1.8574	
51211.036	2.0285	1.8813	
51216.697	2.0251	1.8673	
51240.932	2.0249	1.8589	
51262.989	2.0297	1.8838	
51281.006	-1	-1	
51291.17	-1	-1	
51297.872	-1	-1	
51314.875	-1	-1	
51331.126	-1	-1	
51348.54	-1	-1	
51364.704	-1	-1	
51382.219	-1	-1	
51398.559	-1	-1	
51415.834	-1	-1	
51432.574	2.1649	1.9802	
51449.327	2.1649	1.9802	
51465.399	-1	-1	
51482.437	-1	-1	
51499.62	2.224	2.042	
51515.902	2.224	2.042	
51531.598	-1	-1	
51549.099	-1	-1	
51565.805	2.2767	2.1077	
51583.568	2.2841	2.1147	
51599.473	2.3192	2.1417	
51617.176	2.3452	2.1486	
51632.898	2.3697	2.1528	
51650.08	2.3759	2.1517	
51666.399	2.4015	2.193	
51683.404	2.4308	2.2199	
51699.973	2.4529	2.2356	
51716.776	2.4626	2.2386	
51733	2.4969	2.273	
51750.292	2.5052	2.2871	
51766.269	2.5219	2.3136	
51783.04	2.5333	2.3214	
51799.476	2.5533	2.3447	
51816.864	2.5657	2.3629	
51832.548	2.5863	2.3853	
51849.224	2.5871	2.3819	
51863.929	-1	-1	
51881.293	-1	-1	
51897.324	-1	-1	
51914.085	-1	-1	
51930.641	-1	-1	
51947.599	-1	-1	
51964.074	-1	-1	
51981.363	-1	-1	
51997.453	-1	-1	
52014.275	-1	-1	
52030.942	-1	-1	
52048.345	-1	-1	
52064.733	-1	-1	
52081.198	-1	-1	
52097.715	-1	-1	
52115.141	-1	-1	
52130.888	-1	-1	
52147.825	-1	-1	
52164.413	-1	-1	
52181.366	-1	-1	
52197.842	-1	-1	
52215.052	-1	-1	
52232.017	2.2821	0.9987	
52249.522	2.4817	0.9987	
52266.252	2.8557	2.5284	
52282.579	2.8753	2.5284	
52298.01	2.9125	-1	
52315.647	2.9355	-1	
52332.326	2.9041	2.652	
52349.256	2.9081	2.656	
52366.302	2.9173	2.6625	
52381.778	2.9019	2.6605	
52397.904	-1	-1	
52415.733	-1	2.6917	
52432.12	2.9497	2.699	
52449.97	2.9671	2.7043	
52465.815	2.9821	2.7299	
52482.56	2.9843	2.7391	
52499.323	3.0119	2.7601	
52516.452	3.0301	2.7617	
52532.346	3.0395	2.7639	
52549.741	3.0444	2.7655	
52565.66	3.0522	2.7657	
52583.233	3.0605	2.765	
52599.309	3.0648	2.7641	
52616.036	3.0686	2.7657	
52632.344	3.0716	2.7713	
52649.729	3.0841	2.7669	
52665.838	3.0591	2.6911	
52681.363	3.015	2.6714	
52697.448	-1	-1	
52714.085	-1	-1	
52730.527	-1	-1	
52747.698	-1	-1	
52764.46	-1	-1	
52781.3	-1	-1	
52797.757	-1	-1	
52814.984	2.7995	-1	
52831.983	2.8553	2.6025	
52849.36	2.8886	2.6312	
52865.86	3.0005	2.7089	
52882.525	3.0459	2.7	
52899.313	3.0639	2.6871	
52915.767	3.067	2.677	
52931.957	3.065	2.6664	
52949.529	3.0651	2.6694	
52965.86	3.0639	2.674	
52982.477	3.0667	2.6835	
52998.652	3.0674	2.6829	
53016.301	3.0703	2.6806	
53032.303	3.077	2.6857	
53049.37	3.0811	2.6783	
53065.253	3.0811	2.692	
53082.019	3.0806	2.7071	
53098.535	3.0903	2.7175	
53115.546	3.0971	2.6999	
53131.826	3.1043	2.7177	
53149.078	3.108	2.7312	
53165.22	3.1129	2.7341	
53182.712	3.1071	2.7396	
53198.566	3.1058	2.7416	
53216.147	3.1099	2.736	
53231.939	3.1105	2.7333	
53249.537	3.1058	2.7372	
53265.321	3.1005	2.731	
53282.1	3.1056	2.7269	
53298.78	3.0981	2.7321	
53315.771	3.0925	2.7393	
53331.854	3.0854	2.7171	
53349.029	3.0812	2.7065	
53365.442	3.0722	2.7065	
53382.25	3.068	2.6964	
53398.971	3.0532	2.6779	
53416.343	3.0328	2.6881	
53432.113	3.0242	2.6832	
53448.916	3.0228	2.6649	
53464.923	3.0091	2.6559	
53482.255	2.999	2.6634	
53498.233	2.9853	2.6515	
53515.497	2.9821	2.6452	
53531.653	2.9786	2.6475	
53549.029	2.984	2.6534	
53565.291	2.9802	2.6454	
53582.268	2.9734	2.6377	
53598.344	2.9675	2.6246	
53615.465	2.9756	2.6346	
53631.457	2.9691	2.6411	
53648.825	2.9565	2.6331	
53664.747	2.9452	2.625	
53681.693	2.9338	2.6204	
53697.991	2.9234	2.6114	
53715.046	2.9288	2.6107	
53731.108	2.9239	2.604	
53748.37	2.9103	2.5955	
53764.724	2.9034	2.5889	
53781.946	2.8963	2.585	
53797.83	2.877	2.5775	
53814.977	2.8766	2.5721	
53831.232	2.8738	2.5682	
53848.763	2.8662	2.5777	
53864.815	2.8557	2.5741	
53881.553	2.8563	2.566	
53898.258	2.8489	2.558	
53915.216	2.8457	2.5566	
53931.281	2.8371	2.5523	
53948.823	2.8294	2.5617	
53964.611	2.8263	2.5581	
53981.933	2.8236	2.5517	
53998.099	2.8256	2.5573	
54015.388	2.83	2.5618	
54031.325	2.8309	2.5554	
54048.783	2.8315	2.5543	
54064.993	2.8366	2.5633	
54081.83	2.8361	2.5544	
54098.493	2.8294	2.5546	
54115.248	2.8324	2.5707	
54131.525	2.8301	2.5806	
54148.616	2.8316	2.5728	
54164.717	2.8382	2.5743	
54181.606	2.8404	2.5782	
54197.76	2.8423	2.582	
54215.017	2.8343	2.5783	
54231.347	2.8415	2.5807	
54248.471	2.8417	2.5784	
54264.107	2.8462	2.5913	
54281.224	2.8663	2.5991	
54298.005	2.8711	2.5998	
54314.885	2.865	2.6088	
54330.988	2.8767	2.617	
54348.44	2.8812	2.6136	
54364.44	2.8924	2.6184	
54381.375	2.9035	2.6244	
54397.797	2.9081	2.6401	
54414.951	2.8876	2.6432	
54431.184	2.8925	2.6472	
54448.265	2.907	2.6459	
54464.137	2.9213	2.6403	
54481.395	2.9293	2.6416	
54497.654	2.9247	2.6541	
54514.895	2.9288	2.6573	
54530.968	2.9335	2.6533	
54548.38	2.9366	2.656	
54564.105	2.9381	2.6512	
54581.328	2.9292	2.6461	
54597.27	2.9354	2.6477	
54614.743	2.9407	2.6543	
54630.946	2.9458	2.6595	
54648.061	2.9474	2.6503	
54664.127	2.9529	2.6548	
54681.037	2.9497	2.6726	
54696.231	-1	2.6994	
54713.023	-1	-1	
54729.275	-1	-1	
54746.229	-1	-1	
54762.66	-1	-1	
54780.682	2.3333	-1	
54797.504	2.6879	2.525	
54814.796	2.9079	2.5527	
54830.984	3.0163	2.693	
54847.863	3.0152	2.6897	
54864.073	3.0176	2.683	
54881.356	3.0191	2.6938	
54897.501	3.0162	2.699	
54914.678	3.0177	2.7	
54930.49	3.0198	2.7068	
54947.937	3.0284	2.714	
54964.118	3.0334	2.7245	
54981.366	3.0327	2.7204	
54997.24	3.0462	2.7315	
55014.103	3.043	2.7379	
55030.306	3.0419	2.7351	
55047.825	3.0393	2.7395	
55063.667	3.0408	2.7497	
55081.126	3.0474	2.7464	
55097.443	3.0635	2.752	
55114.657	3.0745	2.7527	
55130.334	3.0802	2.759	
55147.955	3.0768	2.7582	
55163.844	3.0802	2.763	
55180.993	3.081	2.7689	
55197.698	3.0774	2.7631	
55214.683	3.0754	2.7599	
55230.382	3.0731	2.7482	
55247.862	3.0754	2.7474	
55263.702	3.065	2.7402	
55280.814	3.0427	2.7419	
55297.065	3.0272	2.7323	
55314.088	3.0284	2.718	
55330.328	3.0072	2.693	
55347.598	2.9914	2.6984	
55363.612	2.9695	2.6856	
55381	2.9613	2.6735	
55397.148	2.9481	2.6685	
55414.098	2.9473	2.6577	
55430.349	2.9332	2.6394	
55447.533	2.9231	2.653	
55463.774	2.9093	2.6389	
55480.358	2.9077	2.6241	
55497.079	2.9082	2.6245	
55513.95	2.9013	2.6208	
55530.357	2.8989	2.6185	
55547.419	2.8983	2.6205	
55563.511	2.8955	2.6107	
55580.824	2.9034	2.6103	
55597.07	2.907	2.6108	
55613.934	2.9024	2.6067	
55630.366	2.8999	2.6039	
55647.262	2.8953	2.6135	
55663.827	2.8953	2.617	
55680.448	2.896	2.6095	
55696.897	2.8882	2.6106	
55713.936	2.882	2.6006	
55730.206	2.8756	2.6053	
55747.043	2.8768	2.6141	
55763.559	2.8832	2.6067	
55780.373	2.8896	2.6025	
55796.965	2.8844	2.607	
55813.799	2.8764	2.6076	
55830.113	2.8739	2.6063	
55847.277	2.879	2.621	
55863.529	2.8776	2.6176	
55880.384	2.8758	2.6195	
55896.788	2.8803	2.621	
55913.866	2.8731	2.618	
55930.051	2.8675	2.6143	
55947.297	2.8763	2.6086	
55963.347	2.8745	2.6076	
55980.381	2.8749	2.6013	
55996.815	2.8745	2.5987	
56013.73	2.8744	2.609	
56030.135	2.8762	2.6118	
56047.383	2.8707	2.5997	
56063.228	2.8697	2.6002	
56080.378	2.8624	2.6055	
56096.649	2.8549	2.6084	
56113.776	2.8644	2.6034	
56129.897	2.8696	2.5973	
56147.096	2.8624	2.593	
56163.364	2.8576	2.5908	
56180.441	2.8587	2.5855	
56196.546	2.861	2.5895	
56213.567	2.8623	2.6015	
56229.883	2.8605	2.5978	
56246.859	2.8551	2.5879	
56262.925	2.8531	2.5806	
56280.154	2.8591	2.5858	
56296.62	2.856	2.5816	
56313.452	2.8594	2.5858	
56329.871	2.8596	2.5849	
56346.963	2.851	2.5858	
56362.891	2.8503	2.5913	
56380.236	2.8521	2.5869	
56396.374	2.8501	2.5862	
56413.591	2.85	2.5847	
56430.011	2.8536	2.5919	
56446.916	2.8491	2.5963	
56462.657	2.8501	2.5918	
56479.914	2.8548	2.5908	
56496.321	2.8544	2.587	
56513.456	2.8599	2.5828	
56529.621	2.8586	2.5854	
56547.096	2.8535	2.5813	
56563.024	2.8624	2.5828	
56580.291	2.8675	2.6005	
56596.479	2.8684	2.5967	
56613.423	2.8755	2.5922	
56629.083	2.8812	2.6027	
56646.808	2.8819	2.604	
56662.747	2.8829	2.6035	
56679.874	2.8816	2.6046	
56695.957	2.8868	2.6051	
56713.486	2.8824	2.6077	
56729.512	2.8842	2.6069	
56746.673	2.8882	2.6048	
56762.713	2.8885	2.6125	
56779.904	2.8911	2.6085	
56796.181	2.8996	2.6132	
56813.222	2.9052	2.6129	
56829.553	2.9005	2.6089	
56846.709	2.8901	2.6068	
56862.935	2.8948	2.6112	
56879.951	2.9066	2.6164	
56896.016	2.9126	2.6263	
56913.243	2.9227	2.6322	
56929.402	2.9265	2.637	
56946.546	2.9224	2.629	
56962.676	2.9389	2.6425	
56980.052	2.9451	2.6504	
56995.989	2.955	2.6596	
57013.084	2.965	2.6678	
57029.345	2.9819	2.678	
57046.09	3.0032	2.6835	
57062.397	3.0112	2.6993	
57079.69	3.0143	2.7026	
57095.665	3.0346	2.7099	
57112.889	3.0452	2.7184	
57129.172	3.052	2.7267	
57146.484	3.0497	2.7159	
57162.329	3.0536	2.7189	
57179.757	3.049	2.724	
57195.718	3.0451	2.7135	
57213.127	3.0488	2.72	
57229.203	3.0566	2.7096	
57246.112	3.0277	2.7053	
57261.407	2.9989	2.7177	
57277.346	-1	-1	
57293.968	-1	-1	
57310.568	-1	-1	
57327.345	-1	-1	
57344.059	-1	-1	
57360.449	-1	-1	
57377.798	-1	-1	
57394.072	-1	-1	
57411.488	-1	-1	
57428.905	2.8748	2.5355	
57446.121	2.8748	2.5723	
57461.887	3.0132	2.6828	
57479.446	3.0146	2.6696	
57495.508	3.0123	2.6656	
57512.642	3.017	2.6713	
57528.962	3.018	2.6786	
57546.255	3.0269	2.6743	
57561.885	3.0299	2.6702	
57579.551	3.0267	2.6659	
57595.124	3.0347	2.6622	
57612.83	3.0379	2.6732	
57628.893	3.0416	2.6835	
57646.008	3.051	2.6892	
57662.06	3.062	2.6945	
57679.133	3.0567	2.6771	
57695.342	3.0678	2.6917	
57712.67	3.0786	2.7099	
57728.404	3.0829	2.7141	
57745.903	3.0889	2.7148	
57761.634	3.1	2.7215	
57779.676	3.1008	2.7346	
57795.451	3.1004	2.7269	
57812.569	3.1026	2.7116	
57828.739	3.0922	2.718	
57845.315	3.0907	2.7179	
57861.682	3.0711	2.7009	
57879.069	3.051	2.6904	
57895.314	3.024	2.6621	
57912.308	3.0086	2.6593	
57928.766	2.9805	2.6307	
57945.797	2.9688	2.6203	
57961.68	2.9392	2.5975	
57978.957	2.9272	2.5906	
57995.197	2.9014	2.5742	
58012.414	2.8875	2.5734	
58028.56	2.866	2.5485	
58045.528	2.8533	2.5391	
58061.491	2.8352	2.5269	
58078.978	2.8338	2.5211	
58095.11	2.8276	2.51	
58112.201	2.8192	2.5074	
58128.593	2.814	2.5014	
58145.399	2.8063	2.493	
58161.512	2.8022	2.4973	
58178.847	2.7979	2.4979	
58195.143	2.7932	2.4915	
58212.086	2.7988	2.4922	
58228.486	2.8024	2.4911	
58245.762	2.8047	2.4999	
58261.497	2.81	2.5101	
58278.763	2.839	2.5293	
58295.052	2.9117	2.5669	
58311.681	2.8731	2.5378	
58328.314	2.856	2.5356	
58345.434	2.8606	2.5372	
58361.54	2.8563	2.5291	
58378.997	2.8548	2.5337	
58394.943	2.856	2.536	
58412.125	2.8707	2.5284	
58428.183	2.8738	2.5378	
58445.262	2.868	2.537	
58461.372	2.8701	2.5508	
58478.546	2.8707	2.5599	
58494.788	2.8855	2.57	
58510.426	2.8723	2.5722	
58526.687	-1	-1	
58543.193	-1	-1	
58559.962	-1	-1	
58576.638	-1	-1	
58593.066	-1	-1	
58609.867	-1	-1	
58626.611	-1	-1	
58643.819	-1	-1	
58661.391	2.803	2.3705	
58678.47	2.8311	2.4182	
58694.693	2.8757	2.5556	
58711.693	2.871	2.5488	
58728.182	2.8496	2.547	
58745.092	2.8392	2.5545	
58761.37	2.8296	2.555	
58778.512	2.8357	2.5553	
58794.686	2.8305	2.5478	
58811.564	2.8258	2.5431	
58827.889	2.8293	2.5417	
58845.123	2.8304	2.5399	
58861.184	2.8218	2.539	
58878.43	2.8218	2.5416	
58894.499	2.8388	2.5433	
58911.578	2.8482	2.5473	
58927.662	2.8503	2.5656	
58945.096	2.8436	2.5657	
58961.06	2.858	2.5816	
58978.637	2.8735	2.5951	
58994.693	2.8985	2.6075	
59011.52	2.9039	2.6075	
59027.955	2.9062	2.6112	
59045.268	2.8949	2.613	
59061.307	2.9011	2.5951	
59078.211	2.9101	2.5872	
59094.414	2.8927	2.5847	
59111.604	2.89	2.5773	
59127.813	2.8678	2.5439	
59144.964	2.8643	2.5355	
59161.054	2.8417	2.5297	
59178.319	2.831	2.5231	
59194.35	2.8192	2.5063	
59211.499	2.8068	2.5121	
59227.616	2.7925	2.5003	
59244.795	2.7799	2.4896	
59261.257	2.7742	2.4837	
59278.209	2.7655	2.4929	
59294.572	2.7629	2.4879	
59311.237	2.7711	2.4801	
59327.76	2.7625	2.4744	
59344.795	2.7572	2.4767	
59361.026	2.7621	2.475	
59378.262	2.7508	2.4734	
59394.347	2.7362	2.4711	
59411.345	2.7387	2.4681	
59427.643	2.7323	2.4595	
59444.743	2.7339	2.4516	
59461.083	2.7242	2.4492	
59478.06	2.7353	2.4506	
59494.114	2.7391	2.4477	
59511.311	2.7211	2.4468	
59527.533	2.7192	2.4459	
59544.686	2.7226	2.4453	
59560.531	2.73	2.444	
59577.772	2.7383	2.4541	
59594.141	2.737	2.4452	
59611.123	2.7315	2.4241	
59627.512	2.7322	2.4338	
59644.799	2.7316	2.4517	
59660.479	2.725	2.4545	
59677.947	2.7216	2.4485	
59694.085	2.719	2.4433	
59711.306	2.7278	2.4432	
59727.342	2.7267	2.434	
